# pitch accents for deck words, filtered from kanjium (github.com/mifunetoshiro/kanjium, CC BY-SA)
寂れる	さびれる	0
寄せる	よせる	0
寄せ付ける	よせつける	4
寄せ集める	よせあつめる	5
寄りかかる	よりかかる	4
寄る	よる	0
寄稿	きこう	0
密か	ひそか	2
密度	みつど	1
富む	とむ	1
寒い	さむい	2
寓話	ぐうわ	0
寛大	かんだい	0
寛容	かんよう	0
寛解	かんかい	0
寝る	ねる	0
寝具	しんぐ	1
寝室	しんしつ	0
寝息	ねいき	0
寝苦しい	ねぐるしい	4
寡黙	かもく	0
審判	しんぱん	0
寸前	すんぜん	0
寸暇	すんか	1
寺	てら	2
対比	たいひ	0
対流	たいりゅう	0
対照	たいしょう	0
対称	たいしょう	0
対立	たいりつ	0
対等	たいとう	0
対象	たいしょう	0
寿司	すし	2
封じる	ふうじる	0
封筒	ふうとう	0
専制	せんせい	0
専門家	せんもんか	0
将来	しょうらい	1
尊い	とうとい	3
尊ぶ	たっとぶ	3
尊大	そんだい	0
尊敬	そんけい	0
尊重	そんちょう	0
尋ねる	たずねる	3
尋常	じんじょう	0
導く	みちびく	3
導体	どうたい	0
小さい	ちいさい	3
小包	こづつみ	2
小売	こうり	0
小脳	しょうのう	1
小腸	しょうちょう	1
小説	しょうせつ	0
小遣い	こづかい	1
小雨	こさめ	0
少し	すこし	2
少しずつ	すこしずつ	4
少しも	すこしも	2
少ない	すくない	3
少子化	しょうしか	0
尚更	なおさら	0
就中	なかんずく	0
就業	しゅうぎょう	0
就職	しゅうしょく	0
尽きる	つきる	2
尽くす	つくす	2
尽力	じんりょく	1
局面	きょくめん	0
居合わせる	いあわせる	4
居間	いま	2
屈める	かがめる	0
屈強	くっきょう	0
屈折	くっせつ	0
屈託	くったく	0
屈辱	くつじょく	0
届く	とどく	2
届ける	とどける	3
屋上	おくじょう	0
屋台	やたい	1
屋根	やね	1
展覧会	てんらんかい	3
属性	ぞくせい	0
履き違える	はきちがえる	5
履く	はく	0
山	やま	2
山脈	さんみゃく	0
山頂	さんちょう	0
岐路	きろ	1
岩	いわ	2
岩場	いわば	0
岬	みさき	0
岸	きし	2
峠	とうげ	3
島	しま	2
崇める	あがめる	3
崇拝	すうはい	0
崇高	すうこう	0
崩す	くずす	2
崩れる	くずれる	3
嵩む	かさむ	0
川	かわ	2
巡り合い	めぐりあい	0
工場	こうじょう	3
工業	こうぎょう	1
工程	こうてい	0
工芸	こうげい	0
左	ひだり	0
左遷	させん	0
巧妙	こうみょう	0
巧緻	こうち	1
巨匠	きょしょう	0
巨大	きょだい	0
差し上げる	さしあげる	0
差し出す	さしだす	3
差し引く	さしひく	3
差し当たり	さしあたり	0
差し押さえる	さしおさえる	5
差し掛かる	さしかかる	4
差し控える	さしひかえる	5
差し支える	さしつかえる	0
差別	さべつ	1
差損	さそん	0
差異	さい	1
差益	さえき	0
巻き上げる	まきあげる	4
巻き付ける	まきつける	4
巻き起こす	まきおこす	4
巻き込む	まきこむ	3
市場	しじょう	0
市役所	しやくしょ	2
市民	しみん	1
市況	しきょう	0
市長	しちょう	2
布	ぬの	0
布告	ふこく	0
布団	ふとん	0
布石	ふせき	0
希少	きしょう	0
希望	きぼう	0
希薄	きはく	0
師匠	ししょう	1
席	せき	1
帯びる	おびる	2
帯電	たいでん	0
帰る	かえる	1
帰国	きこく	0
帰結	きけつ	0
帳簿	ちょうぼ	0
常に	つねに	1
常識	じょうしき	0
帽子	ぼうし	0
幅	はば	0
幅広い	はばひろい	4
干からびる	ひからびる	4
干す	ほす	1
干ばつ	かんばつ	0
干渉	かんしょう	0
平ら	たいら	0
平らげる	たいらげる	4
平凡	へいぼん	0
平和	へいわ	0
平均	へいきん	0
平常	へいじょう	0
平日	へいじつ	0
平気	へいき	0
平然	へいぜん	0
平等	びょうどう	0
平衡	へいこう	0
平衡感覚	へいこうかんかく	5
平野	へいや	0
平静	へいせい	0
年	とし	2
年代	ねんだい	0
年収	ねんしゅう	0
年月	としつき	2
年金	ねんきん	0
幸い	さいわい	0
幸せ	しあわせ	0
幸福	こうふく	0
幸運	こううん	0
幻想	げんそう	0
幻滅	げんめつ	0
幼い	おさない	3
幽玄	ゆうげん	0
幾分	いくぶん	0
広い	ひろい	2
広がる	ひろがる	0
広げる	ひろげる	0
広まる	ひろまる	3
広める	ひろめる	3
広告	こうこく	0
広報	こうほう	1
広場	ひろば	1
広大	こうだい	0
庇う	かばう	2
床	ゆか	0
序列	じょれつ	0
序盤	じょばん	0
序論	じょろん	0
底	そこ	0
底値	そこね	0
店	みせ	2
店員	てんいん	0
度々	たびたび	0
度合い	どあい	0
度量	どりょう	0
座る	すわる	0
座布団	ざぶとん	2
庭	にわ	0
廃れる	すたれる	0
廃棄	はいき	1
廉恥	れんち	1
廊下	ろうか	0
延髄	えんずい	1
建つ	たつ	1
建てる	たてる	2
建前	たてまえ	0
建物	たてもの	2
建設的	けんせつてき	0
弁える	わきまえる	4
弁当	べんとう	3
弁舌	べんぜつ	0
弁論	べんろん	0
弁護	べんご	1
弁護士	べんごし	3
弄ぶ	もてあそぶ	4
弄る	いじる	2
弊害	へいがい	0
式典	しきてん	0
弔う	とむらう	3
引き上げる	ひきあげる	4
引き下げる	ひきさげる	4
引き付ける	ひきつける	4
引き出し	ひきだし	0
引き出す	ひきだす	3
引き受ける	ひきうける	4
引き寄せる	ひきよせる	4
引き手	ひきて	0
引き止める	ひきとめる	4
引き留める	ひきとめる	4
引き立てる	ひきたてる	4
引き続き	ひきつづき	0
引き締める	ひきしめる	4
引き返す	ひきかえす	3
引き連れる	ひきつれる	4
引く	ひく	0
引っ越し	ひっこし	0
引っ越す	ひっこす	3
引力	いんりょく	1
弟	おとうと	4
弟子	でし	2
弱々しい	よわよわしい	5
弱い	よわい	2
弱まる	よわまる	3
弱み	よわみ	3
弱める	よわめる	3
弱気	よわき	0
弱点	じゃくてん	3
弱肉強食	じゃくにくきょうしょく	0
張り切る	はりきる	3
張り替える	はりかえる	4
張り詰める	はりつめる	4
張力	ちょうりょく	1
強い	つよい	2
強いて	しいて	1
強いる	しいる	2
強まる	つよまる	3
強み	つよみ	3
強める	つよめる	3
強固	きょうこ	1
強度	きょうど	1
強引	ごういん	0
強張る	こわばる	3
強欲	ごうよく	0
強気	つよき	0
強烈	きょうれつ	0
強硬	きょうこう	0
強靭	きょうじん	0
弾く	ひく	0
弾む	はずむ	0
弾力	だんりょく	0
弾圧	だんあつ	0
当てはまる	あてはまる	4
当てはめる	あてはめる	4
当てる	あてる	0
当分	とうぶん	0
当否	とうひ	1
当惑	とうわく	0
当時	とうじ	1
当然	とうぜん	0
当節	とうせつ	1
当面	とうめん	0
形勢	けいせい	0
形式	けいしき	0
形相	ぎょうそう	0
形跡	けいせき	0
彩る	いろどる	3
彫刻	ちょうこく	0
影	かげ	1
影響	えいきょう	0
彷徨う	さまよう	3
役割	やくわり	3
役所	やくしょ	3
役目	やくめ	3
役者	やくしゃ	0
彼	かれ	1
彼女	かのじょ	1
彼方	かなた	1
往々にして	おうおうにして	0
往年	おうねん	0
往時	おうじ	1
待ち侘びる	まちわびる	0
待ち受ける	まちうける	4
待ち構える	まちかまえる	5
待ち遠しい	まちどおしい	5
待つ	まつ	1
律儀	りちぎ	1
後の祭り	あとのまつり	1
後ろ	うしろ	0
後悔	こうかい	1
後輩	こうはい	0
後進	こうしん	0
後遺症	こういしょう	0
従う	したがう	0
従える	したがえる	0
従って	したがって	0
従属	じゅうぞく	0
従来	じゅうらい	1
従業員	じゅうぎょういん	3
従順	じゅうじゅん	0
得てして	えてして	1
得意	とくい	2
得意先	とくいさき	0
得策	とくさく	0
復讐	ふくしゅう	0
循環	じゅんかん	0
微妙	びみょう	0
微笑ましい	ほほえましい	5
徳望	とくぼう	0
徴候	ちょうこう	0
徴税	ちょうぜい	0
徹頭徹尾	てっとうてつび	5
心	こころ	3
心がける	こころがける	5
心境	しんきょう	0
心強い	こころづよい	5
心得る	こころえる	4
心情	しんじょう	0
心拍	しんぱく	0
心根	こころね	0
心機一転	しんきいってん	1
心細い	こころぼそい	5
心置きなく	こころおきなく	6
心臓	しんぞう	0
心許ない	こころもとない	6
心遣い	こころづかい	4
心配	しんぱい	0
必ず	かならず	0
必ずしも	かならずしも	4
必然	ひつぜん	0
必要	ひつよう	0
忌々しい	いまいましい	5
忌まわしい	いまわしい	4
忍ぶ	しのぶ	2
忍耐	にんたい	1
志す	こころざす	4
志向	しこう	0
忘れっぽい	わすれっぽい	5
忘れる	わすれる	0
忙しい	いそがしい	4
応える	こたえる	3
応じる	おうじる	0
応力	おうりょく	1
応対	おうたい	0
応急	おうきゅう	0
応接間	おうせつま	0
忠実	ちゅうじつ	0
忠誠	ちゅうせい	0
快い	こころよい	4
快哉	かいさい	0
快晴	かいせい	0
快活	かいかつ	0
快適	かいてき	0
念頭	ねんとう	0
忸怩	じくじ	1
怒り	いかり	3
怒りっぽい	おこりっぽい	5
怒る	おこる	2
怒鳴る	どなる	2
怖い	こわい	2
思いがけない	おもいがけない	5
思いやり	おもいやり	0
思い付く	おもいつく	4
思い入れ	おもいいれ	0
思い出す	おもいだす	4
思い切って	おもいきって	4
思い切る	おもいきる	4
思い込む	おもいこむ	4
思う	おもう	2
思う存分	おもうぞんぶん	2
思わず	おもわず	2
思惑	おもわく	0
思慕	しぼ	1
思慮	しりょ	1
思索	しさく	0
怠惰	たいだ	1
急	きゅう	0
急ぐ	いそぐ	2
急に	きゅうに	0
急性	きゅうせい	0
急所	きゅうしょ	0
急騰	きゅうとう	0
性分	しょうぶん	0
性格	せいかく	0
性能	せいのう	0
性質	せいしつ	0
怨念	おんねん	0
怨恨	えんこん	0
怪しい	あやしい	0
怪我	けが	2
怯える	おびえる	0
恋人	こいびと	0
恍惚	こうこつ	0
恐る恐る	おそるおそる	4
恐れる	おそれる	3
恐ろしい	おそろしい	4
恐怖	きょうふ	1
恐慌	きょうこう	0
恒例	こうれい	0
恥じる	はじる	2
恥ずかしい	はずかしい	4
恥辱	ちじょく	0
恨み	うらみ	3
恨む	うらむ	2
恨めしい	うらめしい	4
恩	おん	1
恩恵	おんけい	0
恩義	おんぎ	1
恩赦	おんしゃ	1
恩顧	おんこ	1
息	いき	1
息づく	いきづく	3
息子	むすこ	0
息巻く	いきまく	3
恰も	あたかも	1
恵む	めぐむ	0
悄然	しょうぜん	0
悔いる	くいる	2
悔しい	くやしい	3
悔やむ	くやむ	2
悔恨	かいこん	0
悟る	さとる	0
悠然	ゆうぜん	0
患う	わずらう	0
患者	かんじゃ	0
患部	かんぶ	1
悦楽	えつらく	0
悩ましい	なやましい	4
悩ます	なやます	3
悩む	なやむ	2
悪い	わるい	2
悪化	あっか	0
悪戦苦闘	あくせんくとう	0
悪縁	あくえん	0
悪臭	あくしゅう	0
悲しい	かなしい	0
悲しみ	かなしみ	0
悲しむ	かなしむ	3
悲哀	ひあい	0
悲嘆	ひたん	0
悲壮	ひそう	0
悲惨	ひさん	0
悲愴	ひそう	0
悲痛	ひつう	0
悴む	かじかむ	0
悶える	もだえる	3
悼む	いたむ	2
情け	なさけ	1
情けない	なさけない	4
情け深い	なさけぶかい	5
情勢	じょうせい	0
情報	じょうほう	0
情念	じょうねん	1
情感	じょうかん	0
情緒	じょうちょ	1
情趣	じょうしゅ	1
惑う	まどう	2
惑星	わくせい	0
惚れる	ほれる	0
惜しむ	おしむ	2
惜別	せきべつ	0
惨め	みじめ	1
想像	そうぞう	0
愁い	うれい	3
愉悦	ゆえつ	0
意向	いこう	0
意味	いみ	1
意味付ける	いみづける	4
意図	いと	1
意外	いがい	0
意志	いし	1
意欲	いよく	1
意欲的	いよくてき	0
意気投合	いきとうごう	1
意気消沈	いきしょうちん	1
意義	いぎ	1
意見	いけん	1
意識	いしき	1
愕然	がくぜん	0
愚か	おろか	1
愚人	ぐじん	0
愚直	ぐちょく	0
愛でる	めでる	2
愛情	あいじょう	0
愛憎	あいぞう	0
愛着	あいちゃく	0
感じ	かんじ	0
感じる	かんじる	0
感傷	かんしょう	0
感動	かんどう	0
感嘆	かんたん	0
感性	かんせい	1
感情	かんじょう	0
感想	かんそう	0
感慨	かんがい	0
感染	かんせん	0
感激	かんげき	0
感覚	かんかく	0
感謝	かんしゃ	1
感銘	かんめい	0
感電	かんでん	0
慄く	おののく	3
慄然	りつぜん	0
慈しみ	いつくしみ	0
慈しむ	いつくしむ	4
態度	たいど	1
慌ただしい	あわただしい	5
慌てる	あわてる	0
慎み深い	つつしみぶかい	6
慎む	つつしむ	3
慎重	しんちょう	0
慕う	したう	0
慕情	ぼじょう	0
慚愧	ざんき	1
慟哭	どうこく	0
慢心	まんしん	0
慢性	まんせい	0
慣らす	ならす	2
慣れる	なれる	2
慣例	かんれい	0
慣性	かんせい	0
慣習	かんしゅう	0
慮る	おもんぱかる	5
慰め	なぐさめ	0
慰める	なぐさめる	4
慰労	いろう	0
憂い	うれい	3
憂愁	ゆうしゅう	0
憂慮	ゆうりょ	1
憂鬱	ゆううつ	0
憎い	にくい	2
憎む	にくむ	2
憎悪	ぞうお	1
憐れむ	あわれむ	3
憔悴	しょうすい	0
憚る	はばかる	3
憤り	いきどおり	0
憤る	いきどおる	3
憤怒	ふんぬ	1
憤慨	ふんがい	0
憤懣	ふんまん	0
憤然	ふんぜん	0
憧れ	あこがれ	0
憧れる	あこがれる	0
憧憬	しょうけい	0
憩う	いこう	2
憮然	ぶぜん	0
憲法	けんぽう	1
懊悩	おうのう	0
懐かしい	なつかしい	4
懲らしめる	こらしめる	4
懲らす	こらす	2
懲りる	こりる	2
懸念	けねん	0
懸隔	けんかく	0
懺悔	ざんげ	1
成し遂げる	なしとげる	4
成り行き	なりゆき	0
成る丈	なるたけ	0
成功	せいこう	0
成否	せいひ	1
成果	せいか	1
成長	せいちょう	0
我が	わが	1
我ながら	われながら	5
我慢	がまん	1
我田引水	がでんいんすい	1
我知らず	われしらず	1
戒める	いましめる	4
戦争	せんそう	0
戦慄	せんりつ	0
戦略	せんりゃく	0
截然	せつぜん	0
戯れる	たわむれる	4
戯曲	ぎきょく	0
戸	と	0
戸惑い	とまどい	0
戸惑う	とまどう	3
戻す	もどす	2
戻る	もどる	2
所以	ゆえん	0
所作	しょさ	1
所帯	しょたい	2
所得	しょとく	0
所産	しょさん	0
手	て	1
手のひら	てのひら	2
手の甲	てのこう	1
手伝う	てつだう	3
手入れ	ていれ	3
手動	しゅどう	0
手厳しい	てきびしい	4
手強い	てごわい	3
手当	てあて	1
手形	てがた	0
手掛かり	てがかり	2
手掛ける	てがける	3
手放す	てばなす	3
手数	てすう	2
手数料	てすうりょう	2
手段	しゅだん	1
手立て	てだて	1
手紙	てがみ	0
手続き	てつづき	2
手繰り寄せる	たぐりよせる	5
手腕	しゅわん	1
手術	しゅじゅつ	1
手袋	てぶくろ	2
手軽	てがる	0
手間	てま	2
手順	てじゅん	0
手首	てくび	1
才気	さいき	1
才能	さいのう	0
才覚	さいかく	0
打ち勝つ	うちかつ	3
打ち明ける	うちあける	0
打ち消す	うちけす	0
打つ	うつ	1
打撲	だぼく	0
打開	だかい	0
払う	はらう	2
払底	ふってい	0
扱う	あつかう	0
批准	ひじゅん	0
批評	ひひょう	0
承る	うけたまわる	5
承認	しょうにん	0
技術	ぎじゅつ	1
技量	ぎりょう	1
把手	とって	0
抑える	おさえる	3
抑圧	よくあつ	0
投げる	なげる	2
投げ出す	なげだす	0
投げ掛ける	なげかける	4
投じる	とうじる	0
投書	とうしょ	0
投機	とうき	1
投票	とうひょう	0
投薬	とうやく	0
投資	とうし	0
抗う	あらがう	3
抗体	こうたい	0
抗原	こうげん	0
抗生物質	こうせいぶっしつ	5
抗議	こうぎ	1
折々	おりおり	0
折しも	おりしも	2
折よく	おりよく	3
折り入って	おりいって	0
折り曲げる	おりまげる	4
折る	おる	1
折れる	おれる	2
折悪しく	おりあしく	3
折衷	せっちゅう	0
抜け出す	ぬけだす	3
抱える	かかえる	0
抱き寄せる	だきよせる	4
抱き留める	だきとめる	4
抱き締める	だきしめる	4
抱く	だく	0
抵抗	ていこう	0
抵抗力	ていこうりょく	3
押さえる	おさえる	3
押し付ける	おしつける	4
押し入れ	おしいれ	0
押し通す	おしとおす	3
押す	おす	0
抽斗	ひきだし	0
抽象的	ちゅうしょうてき	0
担う	になう	2
担ぐ	かつぐ	2
担当	たんとう	0
拒む	こばむ	2
拘る	こだわる	3
拘束	こうそく	0
招き入れる	まねきいれる	5
招く	まねく	2
招待	しょうたい	1
拝む	おがむ	2
拠ん所ない	よんどころない	6
拠出	きょしゅつ	0
拠点	きょてん	0
拡散	かくさん	0
拭く	ふく	0
拾う	ひろう	0
持ち上げる	もちあげる	0
持ち合わせる	もちあわせる	5
持ち味	もちあじ	2
持ち込む	もちこむ	0
持つ	もつ	1
持て成す	もてなす	3
持久力	じきゅうりょく	2
持病	じびょう	0
持論	じろん	0
指	ゆび	2
指先	ゆびさき	0
挑む	いどむ	2
挙って	こぞって	2
挙句	あげく	0
挙措	きょそ	1
挟む	はさむ	2
挨拶	あいさつ	1
振動	しんどう	0
振幅	しんぷく	0
捉える	とらえる	3
捏ねる	こねる	2
捕まえる	つかまえる	0
捕らえる	とらえる	3
捧げる	ささげる	0
捨てる	すてる	0
据える	すえる	0
捻挫	ねんざ	0
掃く	はく	1
掃除	そうじ	0
授かる	さずかる	3
授ける	さずける	3
授業	じゅぎょう	1
排他的	はいたてき	0
排出	はいしゅつ	0
排気	はいき	0
排泄	はいせつ	0
掘り下げる	ほりさげる	4
掘り起こす	ほりおこす	4
掛ける	かける	2
掠める	かすめる	0
掠る	かする	2
採掘	さいくつ	0
採決	さいけつ	0
採用	さいよう	0
採算	さいさん	0
探し求める	さがしもとめる	6
探す	さがす	0
探る	さぐる	0
接客	せっきゃく	0
接種	せっしゅ	1
控えめ	ひかえめ	0
控える	ひかえる	3
控訴	こうそ	1
推し進める	おしすすめる	5
措辞	そじ	0
掲げる	かかげる	0
掴む	つかむ	2
掻き立てる	かきたてる	4
掻く	かく	1
揃う	そろう	2
揃える	そろえる	3
揉む	もむ	0
描く	えがく	2
提携	ていけい	0
揚力	ようりょく	1
握る	にぎる	0
揺らぐ	ゆらぐ	0
揺り動かす	ゆりうごかす	5
揺るがす	ゆるがす	3
揺れる	ゆれる	0
損なう	そこなう	3
損ねる	そこねる	3
損失	そんしつ	0
損害	そんがい	0
搬入	はんにゅう	0
搬出	はんしゅつ	0
携える	たずさえる	4
携わる	たずさわる	4
摂理	せつり	1
摩擦	まさつ	0
撃つ	うつ	1
撫でる	なでる	2
撮る	とる	1
操る	あやつる	3
操作	そうさ	1
擦り切れる	すりきれる	4
擦れる	すれる	2
支える	ささえる	0
支出	ししゅつ	0
支店	してん	0
支度	したく	0
支払い	しはらい	0
支払う	しはらう	3
支流	しりゅう	0
支配	しはい	1
支障	ししょう	0
支離滅裂	しりめつれつ	1
改めて	あらためて	3
改める	あらためる	4
攻める	せめる	2
放つ	はなつ	2
放射	ほうしゃ	0
放射線	ほうしゃせん	0
放射能	ほうしゃのう	3
放心	ほうしん	0
放送	ほうそう	0
放電	ほうでん	0
政令	せいれい	0
政体	せいたい	0
政党	せいとう	0
政変	せいへん	0
政局	せいきょく	0
政府	せいふ	1
政権	せいけん	0
政治	せいじ	0
政治家	せいじか	0
政略	せいりゃく	0
政策	せいさく	0
敏感	びんかん	0
救う	すくう	0
教える	おしえる	0
教会	きょうかい	0
教室	きょうしつ	0
教授	きょうじゅ	0
教育	きょういく	0
敢えて	あえて	1
敢然	かんぜん	0
散らかす	ちらかす	0
散らす	ちらす	0
散歩	さんぽ	0
敬う	うやまう	3
敬意	けいい	1
数える	かぞえる	3
数え上げる	かぞえあげる	5
数多	あまた	1
数学	すうがく	0
数量	すうりょう	3
整う	ととのう	3
整える	ととのえる	4
整然	せいぜん	0
整頓	せいとん	0
敵	てき	0
敵対	てきたい	0
敵意	てきい	1
敷き詰める	しきつめる	4
敷く	しく	0
敷地	しきち	0
文体	ぶんたい	0
文化	ぶんか	1
文化的	ぶんかてき	0
文学	ぶんがく	1
文法	ぶんぽう	0
文献	ぶんけん	0
文章	ぶんしょう	1
文脈	ぶんみゃく	0
文芸	ぶんげい	0
料理	りょうり	1
料金	りょうきん	1
斜め	ななめ	2
斬新	ざんしん	0
断じて	だんじて	0
断る	ことわる	3
断固	だんこ	1
断層	だんそう	0
断崖	だんがい	0
断水	だんすい	0
断然	だんぜん	0
断腸	だんちょう	0
断面	だんめん	3
新しい	あたらしい	4
新参	しんざん	0
新幹線	しんかんせん	3
新月	しんげつ	1
新聞	しんぶん	0
新鋭	しんえい	0
新陳代謝	しんちんたいしゃ	5
新鮮	しんせん	0
方	ほう	1
方位	ほうい	1
方法	ほうほう	0
方策	ほうさく	0
方角	ほうがく	0
方途	ほうと	1
方針	ほうしん	0
方面	ほうめん	3
施す	ほどこす	3
施政	しせい	0
旅立つ	たびだつ	3
旅行	りょこう	0
旋律	せんりつ	0
既に	すでに	1
既得権	きとくけん	3
日	にち	1
日の入り	ひのいり	0
日の出	ひので	0
日中	にっちゅう	0
日常	にちじょう	0
日曜日	にちようび	3
日本語	にほんご	0
日課	にっか	0
日進月歩	にっしんげっぽ	5
旧弊	きゅうへい	0
早い	はやい	2
早くも	はやくも	1
早める	はやめる	3
早退	そうたい	0
早速	さっそく	0
昆虫	こんちゅう	0
昇る	のぼる	0
昇格	しょうかく	0
昇給	しょうきゅう	0
昇華	しょうか	0
昇進	しょうしん	0
明かす	あかす	0
明け方	あけがた	0
明け暮れる	あけくれる	4
明らか	あきらか	2
明るい	あかるい	0
明日	あした	3
明晰	めいせき	0
明朗	めいろう	0
明白	めいはく	0
明確	めいかく	0
昏睡	こんすい	0
易しい	やさしい	0
昔	むかし	0
星	ほし	0
星座	せいざ	0
映画	えいが	1
映画館	えいがかん	3
春	はる	1
昨今	さっこん	1
昨日	きのう	2
是が非でも	ぜがひでも	1
是認	ぜにん	0
是非	ぜひ	1
是非とも	ぜひとも	1
昼	ひる	2
昼ご飯	ひるごはん	3
昼寝	ひるね	0
昼間	ひるま	3
時	じ	1
時々	ときどき	0
時代	じだい	0
時折	ときおり	0
時期	じき	1
時機	じき	1
時節	じせつ	1
時給	じきゅう	0
時計	とけい	0
時間	じかん	0
晒す	さらす	0
晩	ばん	0
晩ご飯	ばんごはん	3
晩年	ばんねん	0
普通	ふつう	0
景気	けいき	0
景況	けいきょう	0
景色	けしき	1
晴れ	はれ	2
晴れやか	はれやか	2
晴れる	はれる	2
晴耕雨読	せいこううどく	5
暇	ひま	0
暑い	あつい	2
暖かい	あたたかい	4
暗い	くらい	0
暫し	しばし	1
暫時	ざんじ	1
暮らし	くらし	0
暮らす	くらす	0
暮れる	くれる	0
暴落	ぼうらく	0
暴言	ぼうげん	0
暴騰	ぼうとう	0
曇り	くもり	3
曇る	くもる	2
曇天	どんてん	0
曖昧	あいまい	0
曜日	ようび	0
曲がりなりにも	まがりなりにも	6
曲がる	まがる	0
曲げる	まげる	0
曲線	きょくせん	0
更に	さらに	1
更新	こうしん	0
更生	こうせい	0
書き留める	かきとめる	4
書き直す	かきなおす	4
書く	かく	1
書斎	しょさい	0
書籍	しょせき	1
書道	しょどう	1
書類	しょるい	0
最も	もっとも	3
最中	さいちゅう	1
最初	さいしょ	0
最後	さいご	1
最期	さいご	1
月	つき	2
月曜日	げつようび	3
月給	げっきゅう	0
有利	ゆうり	1
有効	ゆうこう	0
有名	ゆうめい	0
有能	ゆうのう	0
朋輩	ほうばい	0
服	ふく	2
服役	ふくえき	0
服従	ふくじゅう	0
朗らか	ほがらか	2
望ましい	のぞましい	4
望む	のぞむ	0
望郷	ぼうきょう	0
朝	あさ	1
朝ご飯	あさごはん	3
朝令暮改	ちょうれいぼかい	0
期待	きたい	0
期間	きかん	2
期限	きげん	1
木	き	1
木曜日	もくようび	3
木材	もくざい	2
木陰	こかげ	0
未だに	いまだに	0
未明	みめい	0
未来	みらい	1
未練	みれん	1
未練がましい	みれんがましい	6
末期	まっき	1
末端	まったん	0
本	ほん	1
本人	ほんにん	1
本分	ほんぶん	1
本屋	ほんや	1
本当に	ほんとうに	5
本心	ほんしん	1
本性	ほんしょう	1
本意	ほんい	1
本拠	ほんきょ	1
本旨	ほんし	1
本末転倒	ほんまつてんとう	1
本来	ほんらい	1
本棚	ほんだな	1
本社	ほんしゃ	1
本筋	ほんすじ	0
本論	ほんろん	1
本質	ほんしつ	0
本音	ほんね	0
本領	ほんりょう	0
朴訥	ぼくとつ	0
